mid,smiles,ref_smiles,IsValid,QED,SAs,GSK3,IsNovel,IsSuccess
998,COc1ccc(-c2ccnc3nc(-c4ccc(N5CCNCC5)cc4)[nH]c23)cn1,0,True,0.56,2.56,0.58,True,False
999,O=c1cc(-c2n[nH]c3ccc(C4CC4)cc23)cc(N2CCCC2)[nH]1,0,True,0.78,2.69,0.48,True,False
1000,C=CN1CCCC1Cc1nc(-c2cnc(N)c(C(=O)c3cn(CC)c4ccccc34)c2)cn1C,0,True,0.42,3.61,0.31,True,False
1001,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1cc(OC)ccc1-3,0,True,0.76,2.31,0.96,True,True
1002,CC(C)(C)Nc1nc(Nc2ccc(OC(F)F)cc2)ncc1F,0,True,0.86,2.37,0.8,True,True
1003,CCN1C(=O)C(C)(C)c2cc(Nc3nccc(-c4cc(C#N)c5c(c4)C(C)(C)CN5)n3)ccc21,0,True,0.57,3.11,0.77,True,False
1004,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCCCC2)CC3)=C1c1coc2ccccc12,0,True,0.4,3.07,0.92,True,False
1005,COc1ccc(Nc2nccc(C(=O)Nc3ccc(Cl)cc3)n2)cc1,0,True,0.72,1.85,0.54,False,True
1006,NC(=O)c1cnc(NC2CCCC(O)C2)nc1NCc1ccco1,0,True,0.63,3.23,0.44,True,False
1007,CC1=NCc2nccc(Oc3c(Cl)cc(N4CC(C)NC(C)C4)cc3Cl)c21,0,True,0.81,3.87,0.21,True,False
1008,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0,True,0.8,3.4,0.76,False,True
1009,CC1CNCC1C(=O)N1CCC(c2nc(-c3cccc(Cl)c3)c(-c3ccnc(NC4CC4)n3)[nH]2)CC1,0,True,0.46,3.6,0.59,True,False
1010,Cc1nc(-c2ccc3[nH]nc(C(=O)NC4CC4)c3c2)cs1,0,True,0.78,2.31,0.54,True,True
1011,Cc1cc(Nc2nccc(C3CC3)n2)cc(-c2cnc(C3(O)CCC(O)C(F)(F)C3)s2)c1,0,True,0.5,3.95,0.52,True,False
1012,COc1c(C)cc(Nc2ncc(Cl)c(NC3CC(C)(C)N(C)C(C)(C)C3)n2)cc1C,0,True,0.65,2.85,0.72,True,True
1013,Cc1c(Cl)cccc1Nc1nccc(-c2ccc(OCCCO)cc2)n1,0,True,0.6,2.08,0.64,True,False
1014,CC1CCC(c2c[nH]c3ncc(-c4cncc(C(N)=O)c4)cc23)CC1,0,True,0.76,2.57,0.5,True,False
1015,Cc1nc2cc(Nc3nccc(C(F)(F)F)n3)ccc2s1,0,True,0.77,2.38,0.65,True,True
1016,O=C1NCCc2[nH]c(-c3ccnc(C=Cc4cccnc4)c3)cc21,0,True,0.78,2.8,0.75,True,True
1017,CC(C)Nc1ccnc(Nc2cccc(C(F)(F)F)c2)n1,0,True,0.89,2.22,0.78,True,True
1018,CC(C)c1ccc(-c2cnc3[nH]cc(C4=CCN(C(=O)N5CCNCC5)CC4)c3c2)cc1,0,True,0.65,2.76,0.56,True,True
1019,O=C1Nc2cc(Cl)ccc2C1=Cc1ccc(Cl)cc1,0,True,0.77,1.98,0.5,True,False
1020,Cn1c(N2CCCOC(c3ccccc3F)C2)nc(-c2ccncn2)cc1=O,0,True,0.69,3.1,0.85,True,True
1021,CC(CO)Nc1nccc(-c2c(-c3ccc(F)cc3)nc3c(N)nccn23)n1,0,True,0.49,3.14,0.77,True,False
1022,c1nc(NC2CCCNC2)c2cc[nH]c2n1,0,True,0.71,3.04,0.56,True,True
1023,Nc1n[nH]c2cc(-c3c(F)cccc3Cl)ccc12,0,True,0.7,2.25,0.63,True,True
1024,O=c1cc(-c2ccncc2)[nH]c(Nc2ccc(Cl)cc2)n1,0,True,0.78,2.21,0.47,True,False
1025,Cc1nc(Nc2ccc(F)cc2)sc1C(=O)N1CC2CN(C)CC2C1,0,True,0.91,3.16,0.08,True,False
1026,NCC1CCN(c2ncnc3[nH]ccc23)C1,0,True,0.78,2.98,0.73,True,True
1027,Cn1ccc(CNc2n[nH]c(-c3ccc4c(c3)CCO4)c2-c2ccncc2)n1,0,True,0.56,2.77,0.44,True,False
1028,Cn1cc(Nc2nccc(Oc3c(F)cccc3F)n2)cn1,0,True,0.8,2.49,0.58,True,True
1029,Nc1ncnc2c1c(-c1cc(C(=O)O)c3c(c1)OCO3)cn2C1CCOCC1,0,True,0.71,2.81,0.63,True,True
1030,CNC(=O)c1cc(Oc2ccc3[nH]nc(-c4ccncn4)c3c2)ccn1,0,True,0.59,2.55,0.35,True,False
1031,Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4ccccc4)cc3)cncc21,0,True,0.52,2.24,0.82,True,False
1032,Cc1cccc(-c2cc(NC3CCCCC3)n3ncc(C=O)c3n2)c1,0,True,0.72,2.46,0.23,True,False
1033,O=C1Cc2cnc(Nc3ccccc3)nc2-c2ccccc2N1,0,True,0.76,2.14,0.6,False,True
1034,O=C1NC(=Nc2ccccc2)SC1=Cc1cccc(O)c1,0,True,0.84,2.68,0.72,True,True
1035,Cc1ncc(NC(=O)c2ccnc3nc(-c4ccc(F)cc4)[nH]c23)[nH]1,0,True,0.54,2.7,0.83,True,False
1036,CCCCNc1nccc(-c2c(C)c(C#N)c(=O)n(C3CC3)c2OCC)n1,0,True,0.72,2.86,0.43,True,False
1037,Cc1cnc(Nc2cccc(Cl)c2)nc1Nc1ccc2c(c1)OCO2,0,True,0.71,2.2,0.67,True,True
1038,O=C1CNCCN1c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,0,True,0.65,2.28,0.7,True,True
1039,CCCCc1ccccc1Nc1nc(Nc2ccc3c(c2)OCO3)ncc1C(F)(F)F,0,True,0.48,2.46,0.66,True,False
1040,COc1ccc2cc(-c3ccnc(NC4CC4)n3)ccc2c1,0,True,0.79,2.01,0.64,True,True
1041,CCOc1ccc(Nc2nccc(-c3ccc4c(c3)OCCO4)n2)cc1,0,True,0.75,2.08,0.72,True,True
1042,COc1ccc(C=C2C(=O)Nc3cc(Cl)ccc32)cc1OC(F)F,0,True,0.83,2.27,0.55,False,True
1043,Cc1cnc(Nc2cccc(Cl)c2)nc1Nc1cccc(S(C)(=O)=O)c1,0,True,0.68,2.18,0.72,True,True
1044,Cc1cc(Nc2nc(Nc3ccc(S(N)(=O)=O)cc3)ncc2F)n[nH]1,0,True,0.54,2.46,0.78,True,False
1045,CCOCC(C)n1nc(-c2ccc(Cl)c(F)c2)c2c(N)ncnc21,0,True,0.76,3.13,0.63,True,True
1046,COc1cc2ncnc(Nc3ccc(C(C)C)c(OC)c3)c2cc1OC,0,True,0.7,2.13,0.61,True,True
1047,CC(C)(C)OC(=O)C=Cc1cccc(-c2cnc(Nc3ccc(C(N)=O)cc3)o2)c1,0,True,0.46,2.48,0.44,True,False
1048,O=C(CC1CNC1)NC1Cc2[nH]nc(NC(=O)Cc3ccc(F)cc3)c2C1,0,True,0.61,3.15,0.53,True,True
1049,NCCCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC1CCOCC1,0,True,0.44,2.57,0.56,True,False
1050,COc1ccc(Nc2ccnc(Nc3ccc(OC)cc3)n2)cc1OC,0,True,0.67,1.96,0.76,True,True
1051,Cn1cc(Nc2ncc(Cl)c(NCc3c(F)cccc3F)n2)cn1,0,True,0.74,2.51,0.66,True,True
1052,O=C1Nc2ccc(I)cc2C1=Cc1cc(Cl)ccc1O,0,True,0.56,2.4,0.68,True,False
1053,CC1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C3CCC(N(C)C)C3)C4)cc2F)CC1,0,True,0.72,3.53,0.49,True,False
1054,Cn1cc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NC4CC4)n3)cc2)cn1,0,True,0.36,2.41,0.67,True,False
1055,CN1CCN(c2ccc(Nc3ncc4c(n3)-c3oncc3CC4)cc2)CC1,0,True,0.77,2.65,0.55,True,True
1056,c1ccc(Nc2nccc(C3CCNC3)n2)cc1,0,True,0.86,2.65,0.7,True,True
1057,Cc1ccc(-c2c[nH]c3ncc(-c4cc(C(=O)N5CCN(C)CC5)cc(N5CCOCC5)c4)cc23)cc1,0,True,0.45,2.58,0.57,True,False
1058,C=CCNc1nc(Nc2ccc(OC)cc2)ncc1C,0,True,0.79,2.18,0.5,True,False
1059,CCN1CCN(C(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnc(C)c(F)c4)n3)cc2)CC1,0,True,0.6,2.51,0.6,True,False
1060,c1cc(-c2ccnc(Nc3cnn(CC4CCCOC4)c3)n2)cc(N2CCOCC2)c1,0,True,0.66,3.06,0.8,True,True
1061,CN1C(=O)C(c2cnc3cccnn23)CCc2ccccc21,0,True,0.69,3.11,0.09,True,False
1062,O=C(O)c1cc(-c2ccncc2)ccc1N1CCCC1,0,True,0.93,1.9,0.35,True,False
1063,CC1CC(C)CN(C(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4ccncc4)n3)cc2)C1,0,True,0.65,3.11,0.72,True,True
1064,Cc1cccc(Nc2ncc3c(n2)C2=CN=C(Cl)C=C(c4cnn(CCN(C)C)c4)C2=CC3)c1,0,True,0.56,3.34,0.55,True,False
1065,Cc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)s1,0,True,0.76,2.2,0.95,False,True
1066,O=C1NC(=Nc2cccc(Cl)c2Cl)SC1=Cc1ccc(O)c(O)c1,0,True,0.54,2.98,0.67,True,False
1067,COc1cccc(Nc2ncc(C(F)(F)F)c(OCc3ccc4c(c3)NC(=O)CO4)n2)c1,0,True,0.59,2.61,0.57,True,False
1068,c1ccc(OCC2CN3CCC2CC3c2cc(-c3cc4c([nH]3)CCNC4)ccn2)cc1,0,True,0.66,4.73,0.38,True,False
1069,c1cc(-c2ccc3[nH]ncc3c2)ccn1,0,True,0.65,2.04,0.84,True,True
1070,Nc1nccc(-c2cc3c([nH]2)CCNC3=O)n1,0,True,0.66,2.81,0.81,True,True
1071,c1cc(Nc2cc(C3CC3)[nH]n2)ccn1,0,True,0.8,2.36,0.27,True,False
1072,COc1ccc2[nH]c(-c3ccnc(NCCO)n3)cc2c1,0,True,0.67,2.34,0.42,True,False
1073,C=CC(=O)N1CCCC(n2nc(-c3ccc(O)cc3)c3c(N)ncnc32)C1,0,True,0.69,3.11,0.68,False,True
1074,CNc1ccc(-c2c[nH]c3ncccc23)cc1,0,True,0.7,2.04,0.8,True,True
1075,CC1(C)CC(Nc2nc(Nc3cccc(F)c3)ncc2Cl)CC(C)(C)N1,0,True,0.72,2.63,0.7,True,True
1076,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc3c(c2)CCN3CCO)c1,0,True,0.64,2.57,0.54,True,True
1077,COc1ccc(Cl)c(Oc2ccnc3[nH]cc(-c4ccccc4)c23)c1,0,True,0.51,2.21,0.72,True,False
1078,COc1cc(Nc2nccc(C(C)(C)C)n2)cc(-c2cnc(C(C)(C)C)s2)c1,0,True,0.59,2.68,0.57,True,False
1079,O=C1Nc2ccccc2C1=Cc1cc(I)c(O)c(I)c1,0,True,0.47,2.47,0.55,True,False
1080,O=C1NC(=Nc2ccc(Cl)cc2)SC1=Cc1ccc2c(c1)OCO2,0,True,0.83,2.76,0.53,True,True
1081,CC(C)(C)c1cc(Nc2ccnc(Nc3ccc(F)cc3)n2)no1,0,True,0.74,2.43,0.69,True,True
1082,O=C1NCCc2[nH]c(-c3ccnc(C=Cc4ccc(Cl)cc4)c3)cc21,0,True,0.74,2.65,0.9,True,True
1083,CCc1ccc(-c2cnc3[nH]cc(C4=CCN(C)CC4)c3c2)cc1,0,True,0.77,2.45,0.51,True,True
1084,CC(C)(C)Oc1ncnc2[nH]cc(C(=O)c3ccc(O)cc3Cl)c12,0,True,0.71,2.73,0.38,True,False
1085,COc1ccc(N=C2NC(=O)C(=Cc3ccc(C)s3)S2)cc1,0,True,0.87,2.89,0.39,True,False
1086,CC1CNCC(n2nc(-c3ccc(Cl)cc3)c3c(N)ncnc32)C1,0,True,0.75,3.34,0.72,True,True
1087,O=C(NCC1CCCO1)C1CCN(c2ncnc3[nH]ccc23)C1,0,True,0.88,3.18,0.43,True,False
1088,Cc1ccc(Nc2nccc(-c3c(C)nc4ccccn34)n2)cc1,0,True,0.62,2.22,0.81,False,True
1089,Cc1cccc(Nc2nc(N)c([N+](=O)[O-])c(NC3CCCCC3)n2)c1,0,True,0.56,2.36,0.72,True,False
1090,COC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1O,0,True,0.66,3.69,0.55,True,True
1091,CN1CC(N)CC(c2ccnc3[nH]cc(-c4ccncc4)c23)C1,0,True,0.76,3.54,0.73,True,True
1092,OCCc1ccccc1Nc1ncc2cccc(F)c2n1,0,True,0.77,2.2,0.32,True,False
1093,COc1cc(C2=CC3CN(C)CC3C2)c(C)cc1Nc1ncc(Cl)c(NCCO)n1,0,True,0.62,3.74,0.46,True,False
1094,Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)N(C)CC(O)C(=O)O,0,True,0.57,3.31,0.69,True,False
1095,CN(C(=O)c1ccccc1Cl)c1ccnc(Nc2ccc(N3CCOCC3)cc2)n1,0,True,0.67,2.31,0.57,True,True
1096,c1cc(-c2ccnc(NC3CC3)n2)cc(Nc2cn[nH]c2)n1,0,True,0.67,2.63,0.72,True,True
1097,Oc1cccc(-c2ccnc3[nH]ccc23)c1,0,True,0.65,2.14,0.61,True,True
1098,CN1CCN(C2CCCC(Nc3nccc(-c4ccncc4)n3)C2)CC1,0,True,0.91,3.11,0.68,True,True
1099,O=C1Cc2cnc(Nc3ccc(C(=O)O)cc3)nc2-c2ccccc2N1,0,True,0.67,2.23,0.62,True,True
1100,COc1cc(-c2nn(C3CCN(C)CC3)c3ncnc(N)c23)ccc1NC(=O)C1CC1,0,True,0.65,2.55,0.82,True,True
1101,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1,0,True,0.43,2.12,0.61,True,False
1102,CC(c1cnn2c(NC3CC3)cc(C3CCNCC3)nc12)S(=O)O,0,True,0.72,3.92,0.35,True,False
1103,Cc1cc(-c2ccnc(Nc3ccncc3)n2)c(C)n1C,0,True,0.8,2.38,0.73,True,True
1104,CN1C(C)(C)CC(Nc2nc(Nc3cccc(N)c3)ncc2F)CC1(C)C,0,True,0.7,2.77,0.66,True,True
1105,CC(=O)N1CCc2ccc(Nc3nc(Nc4ccc(N5CCOCC5)cc4)ncc3F)cc21,0,True,0.61,2.5,0.81,True,True
1106,Cc1ccc(Nc2nccc(N3CCN(c4ccc5c(c4)OCO5)CC3)n2)cc1Cl,0,True,0.67,2.32,0.61,True,True
1107,Cc1cccc(NC(=O)Nc2ccc(-c3cc(C)c(N4CCOCC4)c(C)c3)cn2)c1,0,True,0.62,2.31,0.28,True,False
1108,CN(C)CCOc1ccc(-c2cnc3c(c2)C(=O)N(C2CCC(NC(=O)C=CCN(C)C)CC2)C3)cn1,0,True,0.5,3.07,0.25,True,False
1109,COc1ccc(N=C2NC(=O)C(=Cc3ccc(OCc4ccc(Cl)cc4Cl)c(OC)c3)S2)cc1,0,True,0.36,2.7,0.6,True,False
1110,O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1CC1CCC(O)CC1,0,True,0.74,2.44,0.72,True,True
1111,CCc1ccccc1C=C1C(=O)Nc2ccccc21,0,True,0.81,2.04,0.52,True,True
1112,COc1cc(Nc2nccc(-c3cc(C#N)c4c(c3)CCN4C)n2)ccn1,0,True,0.77,2.78,0.82,True,True
1113,COc1ccc(-c2cn(C3CCOCC3)c3ncnc(N)c23)cc1F,0,True,0.79,2.49,0.73,True,True
1114,CNCc1ccc(-c2c(C)ccc3cnc(Nc4ccc(C(N)=O)cc4)nc23)nc1,0,True,0.46,2.5,0.53,True,False
1115,OCC(=O)N1CCc2c(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc3n2CC1,0,True,0.52,2.63,0.59,True,False
1116,C=CCNC(=O)Cc1c(-c2ccc(C)cc2)[nH]c2nccnc12,0,True,0.71,2.55,0.62,True,True
1117,Cc1ccnc(Nc2nccc(-c3ccccn3)n2)c1,0,True,0.79,2.17,0.65,True,True
1118,CNc1cc(F)cc(-c2cccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)c1,0,True,0.46,2.48,0.61,True,False
1119,NC1CCCN(c2ncnc3[nH]ccc23)C1,0,True,0.74,2.95,0.61,False,True
1120,C=CCNC1CCN(c2ccnc3[nH]ccc23)CC1,0,True,0.83,2.61,0.46,True,False
1121,Cc1ccccc1C(=O)N1CC2CC(N(C)c3ncnc4[nH]ccc34)CC2C1,0,True,0.76,3.48,0.58,True,True
1122,COc1ccc(Nc2nccc(C(=O)Nc3ccc(C(C)(C)C)cc3)n2)cc1,0,True,0.67,2.01,0.5,True,False
1123,COCc1ccc2c(c1)C(=Cc1[nH]c(C)c(C(=O)O)c1C)C(=O)N2,0,True,0.75,2.59,0.66,True,True
1124,Cc1ccc(-n2c(C)nc3cnc(Nc4ccc5c(c4)C(=O)NCC5)nc32)cc1F,0,True,0.55,2.67,0.63,True,False
1125,COc1cc(-c2n[nH]c3ccc(C#N)cc23)ccn1,0,True,0.76,2.4,0.57,True,True
1126,CN1C(=O)CC(C)(C)c2cc(Nc3ncc(C(F)(F)F)c(Nc4cccc5c4OC(F)(F)O5)n3)ccc21,0,True,0.41,3.16,0.58,True,False
1127,O=C1NC(=Nc2ccccc2)SC1=Cc1ccc(N2CCOCC2)o1,0,True,0.86,2.97,0.59,True,True
1128,CC1CCN(C(=O)C2CCC(n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)CC2)CC1,0,True,0.36,2.6,0.73,True,False
1129,O=C1Nc2ccc(Br)cc2C1=Cc1c[nH]c2ccccc12,0,True,0.63,2.26,0.72,False,True
1130,CC1CCC(n2c(=O)ccc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)CC1,0,True,0.67,2.54,0.57,True,True
1131,Cn1cc(Nc2nccc(-c3ccc4c(c3)CCCCC4N)n2)cn1,0,True,0.72,2.95,0.77,False,True
1132,CC(C)n1c(=O)c2cnc(Nc3ccc4c(c3)CNCC4)nc2n1-c1cccc(C(C)(C)F)n1,0,True,0.46,3.23,0.58,True,False
1133,N#CC1CC(Cc2ccccc2)CN1c1ncnc2[nH]ccc12,0,True,0.81,3.46,0.61,True,True
1134,COc1ccccc1NC(=O)c1ccnc(Nc2ccc(C#N)cc2)n1,0,True,0.74,2.04,0.64,True,True
1135,CCCC1CN(C)CC1C(=O)c1sc(Nc2ccccc2)nc1N,0,True,0.78,3.38,0.48,True,False
1136,O=C1Cc2cnc(Nc3ccc(C(=O)N4CCCC4)cc3)nc2-c2ccc(Cl)cc2N1,0,True,0.64,2.39,0.54,True,True
1137,COc1ccc(F)cc1-c1nc(N2CCCC2)c2c(C3=C(Cl)C(=O)NC3=O)cn(C)c2n1,0,True,0.61,2.86,0.72,True,True
1138,N#CC(=Cc1cccc(N)c1)c1ncnc2[nH]ccc12,0,True,0.55,2.82,0.63,True,False
1139,OCCN1CCC(c2cccc(Nc3ncc(F)c(NC4CC4)n3)c2)CC1,0,True,0.69,2.41,0.64,True,True
1140,CN1CCN(c2ccc(-c3ccnc(Nc4cnn(C)c4)n3)cc2F)CC1,0,True,0.76,2.4,0.8,True,True
1141,CC(C)C1Cn2c(nc(-c3ccc(F)cc3)c2-c2ccncn2)S1,0,True,0.71,3.45,0.49,True,False
1142,CC1CCN(c2ccnc(Nc3ccc(Cl)c(Cl)c3)n2)CC1,0,True,0.88,2.13,0.63,False,True
1143,CC(C)(C)Oc1ccc(-c2cc3c([nH]2)CCNC3=O)cc1,0,True,0.89,2.48,0.62,True,True
1144,Cc1cccc(C=C2Sc3ccc(C(=O)NCCCN4CCCCC4)cc3NC2=O)c1,0,True,0.51,2.37,0.85,True,False
1145,COc1ccc(Nc2ncc(C(F)(F)F)c(NC3CC3)n2)c(OC)c1,0,True,0.82,2.3,0.63,True,True
1146,COc1ccc2c(c1)C(=Cc1cnc[nH]1)C(=O)N2,0,True,0.79,2.53,0.86,False,True
1147,CC1C(=O)N(C)c2cnc(Nc3ccc4[nH]ncc4c3)nc2N1C1CCCC1,0,True,0.73,3.24,0.57,True,True
1148,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc(C(C)(C)C)s2)c1,0,True,0.6,2.7,0.56,True,False
1149,Cc1c(C(=O)Nc2c(C)cccc2Cl)cnc2nc(-c3ccncc3)[nH]c12,0,True,0.55,2.49,0.64,True,False
1150,Cc1c(O)ccc2c(N=O)c(O)n(Cc3ccccc3Cl)c12,0,True,0.7,2.76,0.03,True,False
1151,COc1cc(Nc2nc(Nc3cccc(C)c3)ncc2F)cnc1F,0,True,0.68,2.42,0.67,True,True
1152,Cc1cccc(C(N)=O)c1-c1ccc2[nH]ncc2c1,0,True,0.73,2.18,0.69,True,True
1153,Cn1cnc(-c2c[nH]c3ncc(F)cc23)c1,0,True,0.68,2.73,0.5,True,False
1154,COc1ccc(Nc2nccc(Nc3ccc(C(C)C)cc3)n2)c(OC)c1,0,True,0.61,2.09,0.5,True,False
1155,CC(=O)N(C)C1CCN(c2nc(Nc3cc(C)[nH]n3)c3ccccc3n2)C1,0,True,0.74,3.05,0.41,True,False
1156,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(CC)CC5)c(C#N)c4)nc23)c1,0,True,0.34,2.71,0.5,True,False
1157,Nc1ncnc2c1c(-c1cnc3c(Cl)cccc3c1)nn2CC(O)CO,0,True,0.5,3.17,0.72,True,False
1158,Nc1ncc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)nc1C(=O)Nc1cccnc1,0,True,0.64,2.29,0.95,True,True
1159,Nc1ncnc2c1c(C1=CC=CC1)cn2C1CCCC1,0,True,0.91,2.89,0.64,True,True
1160,Nc1n[nH]c2ccc(-c3cncc(Br)c3)cc12,0,True,0.72,2.36,0.84,True,True
1161,CCOc1cc(C)cc(C)c1-c1ccnc(Nc2cc(C)ccc2F)n1,0,True,0.67,2.29,0.72,True,True
1162,CCn1cc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)c2cccnc21,0,True,0.57,2.34,0.76,True,False
1163,Cc1cc(Oc2ccnc(Nc3cncc(Cl)c3)n2)ccc1N1CCOCC1,0,True,0.69,2.47,0.52,True,True
1164,CCOc1nc(C(=O)Nc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,0,True,0.83,2.33,0.67,True,True
1165,O=C(C1=CCC(c2ccnc3[nH]ccc23)C=C1)N1CCOCC1,0,True,0.93,3.39,0.43,True,False
1166,CN1C(C)(C)CC(Nc2nc(Nc3ccc4c(c3)C(=O)NCCO4)ncc2F)CC1(C)C,0,True,0.67,3.03,0.68,True,True
1167,Cc1ccc(-c2c(C)c3c(=O)[nH]cnc3n2C2CCCC2)c(C)c1,0,True,0.76,2.63,0.15,True,False
1168,CCc1c(Cl)cccc1NC(=O)c1ccnc(Nc2ccc(C)cc2)n1,0,True,0.67,2.14,0.5,True,False
1169,COc1ccc(-c2ccc3[nH]c4c(c3c2)CNC4=O)c(O)c1,0,True,0.68,2.49,0.52,True,True
1170,C=CC=C(O)CNc1nccc(-c2c(C3=CCC(C)C=C3)c(=O)n(C)c3nc(OCC)ncc23)n1,0,True,0.37,4.11,0.53,True,False
1171,CC1(C)CC(Nc2ncc3[nH]c(=O)ccc3n2)CC(C)(C)N1,0,True,0.79,2.76,0.28,True,False
1172,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(S(=O)(=O)c2c(F)cccc2F)C1,0,True,0.49,3.19,0.54,True,False
1173,Cc1cc(OCCO)c(F)cc1-c1ccc2[nH]nc(-c3ccc(F)cc3)c2c1,0,True,0.52,2.32,0.59,True,False
1174,N#CCC(C1CC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0,True,0.79,3.45,0.74,False,True
1175,O=C(Nc1n[nH]c2cc(-c3nccs3)ccc12)C1CCNC1,0,True,0.69,3.07,0.75,True,True
1176,CC(=O)c1ccc(Nc2ncc(Cl)c(NC3CCCCC3)n2)c(C)c1,0,True,0.73,2.25,0.46,True,False
1177,COc1ccc(C=C2SC(=Nc3cc(Cl)c(O)c(Cl)c3)NC2=O)cc1,0,True,0.75,2.86,0.61,True,True
1178,NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1ccc2cn[nH]c2c1,0,True,0.46,3.36,0.63,True,False
1179,CCCC(CC)Oc1cccc(F)c1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCO1,0,True,0.49,3.61,0.7,True,False
1180,O=C1NC(=Nc2ccccc2)SC1=Cc1ccc(O)cc1,0,True,0.84,2.63,0.6,True,True
1181,CCNc1nccc(-c2c(-c3ccc(F)cc3)nc3n2C(C=CN)CC3)n1,0,True,0.72,3.51,0.78,True,True
1182,CNc1nc(C)c(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)s1,0,True,0.65,2.45,0.79,True,True
1183,Nc1nccc(-c2ccc(Nc3ccccn3)cc2)n1,0,True,0.76,1.99,0.32,True,False
1184,c1cc(Nc2ncc3cn[nH]c3n2)ccn1,0,True,0.67,2.51,0.51,True,True
1185,C=CC(=O)NC1CCC(c2n[nH]c3cc(F)c(-c4nnc(C)o4)cc23)CC1,0,True,0.69,2.99,0.32,True,False
1186,Cc1ccnc(Nc2cccc(C#N)c2)n1,0,True,0.83,2.01,0.68,True,True
1187,C=C(Cl)C(=O)Nc1ccc(-c2c(C3=CCC(C(=O)NCCN(C)C)C=C3)c3c(N)ncnc3n2C)cc1,0,True,0.39,3.73,0.64,True,False
1188,N#CC1CNCCN1c1ccc2[nH]nc(-c3ccc(F)cc3)c2c1,0,True,0.76,3.1,0.55,True,True
1189,COc1cccc(Nc2nccc(Nc3ccc4c(c3)OCO4)n2)c1,0,True,0.74,2.14,0.73,True,True
1190,Cc1nc2c(s1)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,0,True,0.59,2.61,0.56,True,False
1191,CCN(CC1CCCO1)C(=O)c1cc(-c2[nH]c3c(c2Nc2ccccc2)C(=O)CCC3)c[nH]1,0,True,0.48,3.39,0.15,True,False
1192,COc1ccc(OC)c(C(=O)Nc2cccc(-c3cn(CCCN)nn3)c2)c1,0,True,0.62,2.19,0.21,True,False
1193,COc1ccc(C=C2SC(=Nc3cccc(Cl)c3)NC2=O)cc1Br,0,True,0.71,2.77,0.67,True,True
1194,NC(=O)c1cccc(-c2cnc(N)c3c(-c4ccccc4)csc23)c1,0,True,0.58,2.22,0.64,True,False
1195,COc1cc(C=C2SC(=S)NC2=O)cc(Cl)c1O,0,True,0.65,2.5,0.31,True,False
1196,COc1cc(C=C2C(=O)Nc3ccccc32)cc(OC)c1OC,0,True,0.88,2.04,0.62,True,True
1197,CC(C)n1cc(Nc2nccc(-c3ccc4c(c3)CCCCC4NC=O)n2)cn1,0,True,0.49,3.23,0.75,True,False
1198,COc1ccc(-c2nc3sccn3c2-c2ccnc(NC3CC3)n2)cc1,0,True,0.58,2.45,0.74,True,False
1199,c1cc(-c2ccc(OC3CCOCC3)cc2)nc(NC2CCCNC2)n1,0,True,0.86,2.89,0.56,True,True
1200,Cc1ccc(NC(=O)c2cncc(Nc3ccccc3C(N)=O)c2)cc1C,0,True,0.64,2.02,0.16,True,False
1201,CCOC(=O)c1nc(-c2ccncc2)[nH]c1C(=O)O,0,True,0.8,2.39,0.38,True,False
